ECG_Max,ECG_SD,ECG_Mean,ECG_Q1,ECG_Q2,ECG_Q3,ECG_AVHR,ECG_IBI,ECG_RMSSD,ECG_pNN20,ECG_pNN50,EDA_SC,EDA_SCL,EDA_SCR,EDA_Max,EDA_SD,EDA_Mean,EDA_Q1,EDA_Q2,EDA_Q3,time_mean,time_max,time_min,time_std,time_skew,time_kurtosis,delta_amp,theta_amp,alpha_amp,beta_amp,delta_psd,theta_psd,alpha_psd,beta_psd,trust level
0.529685128,0.120962412,0.001762246,-0.036591894,0.016679848,0.056301787,146.1090524,410.6521739,189.5029383,0.909090909,0.909090909,0,0,0,0,0,0,0,0,0,51075.94009,51264.733,50960.54,57.17631135,0.4583862,3.709221938,18.49080998,8.71009783,3.157178388,2.761745213,100.8133788,19.50033465,2.020029653,0.453958375,2
0.529685128,0.121929099,0.002272835,-0.037119737,0.018476761,0.057584334,146.1864407,410.4347826,180.466567,0.909090909,0.909090909,0,0,0,0,0,0,0,0,0,51093.41306,51265.78763,50973.33113,55.84383348,0.446191005,3.696323439,21.60567368,9.008439908,3.111682502,2.757726,139.7201087,20.82348899,1.965474324,0.452934986,2
0.512039439,0.116031777,0.002800067,-0.034127876,0.017955656,0.054021953,146.7304625,408.9130435,175.3729792,0.909090909,0.909090909,0,0,0,0,0,0,0,0,0,51111.45137,51275.86075,50979.28613,57.43254834,0.426865793,3.603744806,21.3613054,8.130652429,2.95053703,2.719529026,136.7096677,16.82327143,1.786943846,0.441900723,2
0.512039439,0.112523369,0.003536932,-0.028557445,0.017578305,0.051479321,147.314578,407.2916667,174.3964748,0.913043478,0.913043478,0,0,0,0,0,0,0,0,0,51130.06111,51345.9385,51000.52975,60.36427036,0.667515732,4.081811598,16.65761237,5.583003604,2.725925614,2.637812699,82.30268132,7.898035195,1.519664271,0.416104084,2
0.512039439,0.111504897,0.00386229,-0.027059269,0.016549572,0.051479321,141.8918919,422.8571429,176.8650616,1,1,0,0,0,0,0,0,0,0,0,51143.43785,51358.9795,50999.92725,61.30779635,0.537627083,4.066047899,18.3692154,5.90058846,2.809031226,2.692075632,100.4169457,8.830695634,1.614329977,0.437720956,2
0.512039439,0.113552403,0.002637689,-0.025266848,0.015471424,0.049255641,140.1726765,428.0434783,190.3614982,1,0.954545455,0,0,0,0,0,0,0,0,0,51154.40541,51358.9795,50999.77875,60.45963062,0.246922888,3.925810332,20.22788635,6.740102338,2.770123072,2.695841601,123.589588,11.86210219,1.582289081,0.438833862,2
0.452615515,0.107388263,0.003298333,-0.021872928,0.013252236,0.047526112,143.2278153,418.9130435,234.4141634,1,0.909090909,0,0,0,0,0,0,0,0,0,52703.8598,53001.83788,52582.836,53.80449531,1.887345532,10.1243543,34.1312174,6.961255021,3.283697321,3.275437528,337.6492061,12.95058454,2.20873613,0.639382977,3
0.452615515,0.107840294,0.002229592,-0.023011721,0.013153406,0.046739962,147.4358974,406.9565217,220.5133474,0.909090909,0.818181818,0,0,0,0,0,0,0,0,0,52713.80631,53001.83788,52588.32462,54.09660774,1.727478044,9.56058653,35.18097222,7.085162049,3.339469217,3.283472814,358.8833185,13.40875668,2.284924375,0.642213209,3
0.451303768,0.107694779,0.0034763,-0.021587668,0.015390563,0.047297005,146.4158617,409.7916667,217.4406466,0.913043478,0.826086957,0,0,0,0,0,0,0,0,0,52723.14433,53001.83788,52591.32263,53.50119496,1.598880818,9.491825922,35.6511007,7.026830147,3.282224922,3.275690736,368.6654235,13.14391222,2.200581861,0.638705369,3
0.466218149,0.109830709,0.003387438,-0.02251757,0.015008719,0.047297005,144.5783133,415,206.3318349,0.913043478,0.782608696,0,0,0,0,0,0,0,0,0,52730.72942,53001.83788,52591.32263,53.92049722,1.321789839,8.730930782,35.499353,6.581183608,3.124696312,3.305600076,364.9108289,11.429528,1.983612846,0.649480061,3
0.491563612,0.109064745,0.003285077,-0.024330207,0.015332163,0.047465466,142.9311238,419.7826087,191.1002831,0.909090909,0.772727273,0,0,0,0,0,0,0,0,0,52741.50065,53010.641,52592.90225,55.11306091,1.208897484,8.025520313,34.22777538,5.300864002,2.966672211,3.305344091,337.6119022,7.176994011,1.772290231,0.648923711,3
0.491563612,0.109282892,0.002271083,-0.025482477,0.013360051,0.04704993,143.4511435,418.2608696,184.6772369,0.909090909,0.772727273,0,0,0,0,0,0,0,0,0,52750.86585,53010.641,52592.90225,56.33832109,0.853834534,6.250695819,34.74511888,5.004703618,2.767927058,3.305919733,347.9509546,6.414036664,1.539083023,0.649844286,3
0.491563612,0.109886879,0.003217566,-0.025406108,0.015156964,0.047288021,137.5,436.3636364,215.7379363,1,0.904761905,0,0,0,0,0,0,0,0,0,52759.43764,53010.641,52592.90225,54.82150196,0.657227862,6.26254911,35.50667194,5.138008711,2.755870608,3.307727491,363.6831726,6.788717492,1.527284249,0.64975507,3
0.491563612,0.109286271,0.002676763,-0.026300073,0.015134503,0.044799296,142.4148607,421.3043478,203.2044425,0.909090909,0.818181818,0,0,0,0,0,0,0,0,0,52769.1477,53010.641,52592.90225,55.2481581,0.429158277,6.121363939,36.52050774,5.586264192,2.615349496,3.315336726,384.6961823,8.017350552,1.383106223,0.653041003,3
0.491563612,0.108776308,0.002579132,-0.026142843,0.015395055,0.043523487,141.6309013,423.6363636,184.7134202,0.904761905,0.80952381,0,0,0,0,0,0,0,0,0,52775.59867,52945.59025,52592.90225,52.30687578,-0.304593239,4.270819486,17.77883923,5.292284626,2.782998061,2.894400717,92.15802373,7.188740406,1.56683069,0.499228071,3
0.491563612,0.109192309,0.003336064,-0.027304098,0.014981765,0.045953812,144.1253264,416.3043478,173.3690231,0.909090909,0.818181818,0,0,0,0,0,0,0,0,0,52793.31422,52953.99413,52665.91363,45.78132469,0.439223204,3.193760558,16.57168968,5.084961134,2.76633608,2.81676803,79.83057835,6.748945994,1.544844487,0.472961008,3
0.491563612,0.110209515,0.002333975,-0.029437933,0.013427435,0.045264247,142.4716676,421.1363636,179.2975712,1,0.952380952,0,0,0,0,0,0,0,0,0,52808.21563,52973.67562,52708.32788,50.99804228,0.679568546,3.144940197,16.40053154,5.232576969,2.802013996,2.766912616,77.95576229,7.203636123,1.59038567,0.456482686,3
0.491563612,0.113714176,0.002551572,-0.026715609,0.01373291,0.045886428,141.1042945,425.2173913,181.2833042,1,0.954545455,0,0,0,0,0,0,0,0,0,52825.39177,52990.187,52711.89175,59.12815902,0.598262957,2.613164461,19.88356989,6.161293638,2.94299993,2.759890485,115.2634382,10.07241322,1.758349701,0.456367097,3
0.491563612,0.114024098,0.002081706,-0.030194882,0.012331318,0.047611465,141.3210445,424.5652174,181.6433819,1,1,0,0,0,0,0,0,0,0,0,52845.54183,53019.3745,52719.98588,67.63189599,0.515740518,2.297637682,19.37878348,6.185978362,2.897226013,2.817029388,109.7375252,10.14157342,1.704019154,0.477753778,3
0.491563612,0.110165938,0.001767583,-0.031295492,0.012304364,0.047546327,147.5935829,406.5217391,174.2451251,0.954545455,0.909090909,0,0,0,0,0,0,0,0,0,52866.25238,53029.69763,52727.76475,73.82480994,0.301653546,1.932396773,17.72404188,6.086923599,2.821713665,2.804437308,92.33408979,9.838822607,1.613457775,0.474196034,3
0.486999452,0.110151287,0.002827493,-0.029920853,0.013490327,0.049799207,146.6524973,409.1304348,167.2572868,0.954545455,0.909090909,0,0,0,0,0,0,0,0,0,52882.37422,53033.02388,52728.77212,74.66223732,-0.004092996,1.789449052,16.82246574,5.967132862,2.745967454,2.750352354,83.55112412,9.401266973,1.525592704,0.460409751,3
0.486999452,0.109573766,0.003191484,-0.029116734,0.014114754,0.049374686,153.3742331,391.2,148.8252611,0.916666667,0.875,0,0,0,0,0,0,0,0,0,52899.16501,53066.89112,52728.77212,74.01555993,-0.149926385,2.110860578,13.99667249,5.701885506,2.681081888,2.814092117,57.96119705,8.647772041,1.454441557,0.482721566,3
0.490889769,0.109449772,0.004002678,-0.027566897,0.015080595,0.050079975,156.7773544,382.7083333,140.5037521,0.913043478,0.869565217,0,0,0,0,0,0,0,0,0,52912.09688,53066.89112,52767.97363,65.15321347,-0.127842653,2.07028122,16.10171675,5.865717312,2.44191684,2.847407456,75.94921447,9.092529883,1.206466614,0.493578365,3
0.490889769,0.109719906,0.003096387,-0.029330118,0.012762577,0.050324804,155.7598702,385.2083333,149.6554013,0.913043478,0.869565217,0,0,0,0,0,0,0,0,0,52928.20065,53066.89112,52775.23288,59.17140219,-0.335322745,2.429973655,19.06415696,6.041830662,2.474557729,2.892674776,105.441209,9.430425986,1.235243007,0.508913407,3
0.490889769,0.109837741,0.003373125,-0.031526844,0.013018637,0.051301876,155.8441558,385,138.3913795,0.913043478,0.869565217,0,0,0,0,0,0,0,0,0,52945.67096,53092.36675,52783.53563,55.42216312,-0.374838294,2.962965651,19.17377508,6.021716696,2.416045475,2.943895122,106.6359811,9.324434536,1.177948572,0.527297596,3
0.490889769,0.114908345,0.002693074,-0.031160723,0.01404737,0.051301876,147.995889,405.4166667,150.1991432,0.913043478,0.869565217,0,0,0,0,0,0,0,0,0,52956.7989,53113.5365,52797.54338,49.20523199,-0.355401831,3.50936078,16.13393361,5.372989646,2.283531941,2.913777355,75.96456919,7.364052413,1.050755893,0.517092322,3
0.490889769,0.11427126,0.001921489,-0.031506629,0.012919807,0.051259199,154.0832049,389.4,146.9871026,0.875,0.791666667,0,0,0,0,0,0,0,0,0,52972.18282,53167.25975,52830.666,50.24936921,0.433968434,4.589515088,19.07916358,5.397654669,2.413721464,2.850096227,106.2926597,7.438896106,1.175508807,0.49405974,3
0.464933356,0.113679373,0.00285928,-0.032667884,0.009348442,0.055248347,145.2631579,413.0434783,208.4193762,0.909090909,0.818181818,0,0,0,0,0,0,0,0,0,53920.68058,54107.05188,53801.22662,51.49725246,0.625106108,3.515066337,22.87547358,7.761207353,3.494002843,2.923759199,160.4128807,15.71409583,2.568674492,0.526154863,3
0.464933356,0.113268771,0.001689817,-0.0325713,0.009397857,0.052272209,138.0753138,434.5454545,217.6552538,0.904761905,0.857142857,0,0,0,0,0,0,0,0,0,53931.27603,54107.2725,53801.22662,55.22171356,0.323096652,2.864431907,23.427536,7.813259468,3.994809717,2.972711519,168.7535961,15.97255475,3.341822237,0.543579507,3
0.500422394,0.112050076,0.002816495,-0.029898392,0.009707824,0.05283599,144.8058762,414.3478261,205.9760577,0.954545455,0.863636364,0,0,0,0,0,0,0,0,0,53945.62851,54114.06163,53801.22662,58.67829415,0.134147232,2.562848584,20.85982338,7.243979818,3.568295083,3.04474383,132.4617915,13.6917166,2.627538764,0.570820645,3
0.500422394,0.111224479,0.002441619,-0.031944627,0.00944278,0.051223261,150.2347418,399.375,188.5067177,0.956521739,0.826086957,0,0,0,0,0,0,0,0,0,53961.29736,54114.1925,53817.17675,59.46732433,0.05611252,2.317808816,18.58412294,6.771006461,3.578202862,3.01714163,103.7879108,11.88929021,2.638880995,0.557779084,3
0.500422394,0.112250658,0.002534331,-0.030796848,0.009123827,0.051223261,156.25,384,168.705241,0.875,0.708333333,0,0,0,0,0,0,0,0,0,53982.4842,54208.36238,53838.26525,63.1814602,0.481685189,3.3663441,18.09017163,6.587271184,3.696145364,2.998499851,98.23396104,11.2168845,2.807890769,0.552294061,3
0.500422394,0.112088343,0.002366009,-0.030527311,0.008647645,0.050311327,155.6824079,385.4,170.2999804,0.875,0.708333333,0,0,0,0,0,0,0,0,0,53996.18053,54208.52888,53838.64663,61.89542704,0.322774206,3.343339714,20.9972154,6.832766548,3.716866924,3.313385442,133.6732175,12.14976029,2.83045979,0.683220696,3
0.500422394,0.110541386,0.003249057,-0.028584399,0.009883023,0.048905243,156.4129301,383.6,165.5074268,0.875,0.708333333,0,0,0,0,0,0,0,0,0,54011.03229,54208.85113,53838.92688,57.357482,0.221028735,3.450030643,20.49911741,6.527401835,3.689172746,3.285291695,127.8750557,11.16563708,2.785766288,0.673934616,3
0.500422394,0.108533678,0.003536644,-0.029255995,0.009555087,0.048905243,155.5915721,385.625,168.4262192,0.869565217,0.695652174,0,0,0,0,0,0,0,0,0,54024.96275,54209.17875,53907.84675,52.68709635,0.261453878,3.207471069,18.68954931,5.939791175,3.476742571,3.291850068,108.7714902,9.356939216,2.471394713,0.678584592,3
0.500422394,0.109036363,0.003479116,-0.028714675,0.010031269,0.050118159,154.6723953,387.9166667,175.0279481,0.869565217,0.739130435,0,0,0,0,0,0,0,0,0,54035.59655,54209.17875,53925.61475,48.84078135,0.114806646,3.427216709,18.23332193,5.761185293,3.452780125,3.3363217,104.3251074,8.86398836,2.433964274,0.695835732,3
0.500422394,0.111846418,0.003006627,-0.028981966,0.009078905,0.047566542,146.6395112,409.1666667,170.4820531,0.869565217,0.739130435,0,0,0,0,0,0,0,0,0,54044.73791,54212.61188,53929.88287,45.12963167,0.162504945,3.7388188,13.70492722,4.217388782,3.040519104,3.31220957,57.85964604,4.568391201,1.871489833,0.684749203,3
0.500422394,0.110586024,0.004046842,-0.026380934,0.009815639,0.046681562,148.0719794,405.2083333,168.7453703,0.869565217,0.739130435,0,0,0,0,0,0,0,0,0,54048.1433,54212.61188,53927.88613,41.66380557,0.236292308,4.15479234,15.10998521,4.216246344,2.682542873,3.303587526,70.30558376,4.575207879,1.454101441,0.680854778,3
0.500422394,0.110148065,0.002996335,-0.031124785,0.008378108,0.048278569,151.8987342,395,168.0935299,0.826086957,0.695652174,0,0,0,0,0,0,0,0,0,54054.68884,54219.91363,53957.20613,38.37343756,0.494145062,4.727584805,14.78571722,4.245377595,2.590042369,3.325887028,67.20523406,4.617136405,1.356316329,0.691190263,3
0.482974366,0.110485602,0.002231802,-0.032366901,0.008926167,0.047683341,149.4551116,401.4583333,168.4649364,0.782608696,0.695652174,0,0,0,0,0,0,0,0,0,54059.77748,54220.34288,53961.1275,37.68820882,0.60858959,5.070112458,15.14949885,4.201712578,2.315442624,3.341488335,69.58175748,4.52155419,1.081641939,0.697066164,3
0.482974366,0.109218301,0.002500153,-0.028633814,0.00751559,0.045439446,146.3414634,410,182.9400051,0.863636364,0.727272727,0,0,0,0,0,0,0,0,0,54064.40316,54223.44825,53963.94687,37.28326692,0.713144363,5.595045757,11.18978323,3.663486831,2.253873918,3.098733374,36.80125004,3.369952087,1.023004282,0.597777371,3
0.482974366,0.108008518,0.002995333,-0.028472092,0.009357426,0.046376087,146.8866418,408.4782609,192.220872,0.863636364,0.772727273,0,0,0,0,0,0,0,0,0,54064.04428,54171.634,53965.66362,33.27709692,0.036202511,3.903256012,10.37665975,3.483156068,2.297017248,3.015789214,31.67550766,3.07061088,1.06125613,0.566531985,3
0.482974366,0.108965577,0.003646899,-0.025588046,0.010898279,0.048986104,143.75,417.3913043,195.1136033,0.863636364,0.772727273,0,0,0,0,0,0,0,0,0,54064.70224,54171.634,53965.66362,33.86584718,-0.069081951,3.760779501,10.63423151,3.648583336,2.322194539,3.007228823,33.17228603,3.365964275,1.083871414,0.563083665,3
0.482974366,0.108586169,0.002254255,-0.026216966,0.010179514,0.047575527,147.514698,406.7391304,178.1342701,0.863636364,0.772727273,0,0,0,0,0,0,0,0,0,54302.94599,58732.56875,53880.82875,872.8793194,2.859728543,15.37709445,11.12002627,3.645695366,2.332943804,3.043194158,36.27426334,3.361666795,1.093783998,0.576291597,3
0.482974366,0.106230289,0.003227319,-0.023200397,0.009415826,0.047645157,147.1215352,407.826087,184.7080005,0.863636364,0.772727273,0,0,0,0,0,0,0,0,0,54471.34037,58775.56787,53880.82875,1022.064472,2.068830056,9.341465031,368.579198,70.57087663,25.58818753,11.05598892,64658.00779,2500.475085,262.8625491,10.95918782,3
0.482974366,0.11092118,0.005095134,-0.022735446,0.011931505,0.051317599,151.6683519,395.6,187.2192342,0.875,0.75,0,0,0,0,0,0,0,0,0,54568.95666,58775.56787,53802.50838,1058.284744,1.804424143,7.993274034,368.6975856,70.83930254,25.6899174,11.41449378,64455.06042,2488.413862,261.9314874,11.26632509,3
0.56811212,0.1140992,0.002431228,-0.028604614,0.011630522,0.052431685,145.4928835,412.3913043,222.9859351,0.909090909,0.772727273,0,0,0,0,0,0,0,0,0,54622.59605,58775.56787,53732.64563,1067.584676,1.625002578,7.231200576,365.5439042,70.75370679,25.59137894,11.42295953,63184.41648,2459.730143,258.7281222,11.19847923,3
0.56811212,0.116327999,0.001332209,-0.036403218,0.011383446,0.054480166,145.4162276,412.6086957,254.5919195,0.909090909,0.772727273,0,0,0,0,0,0,0,0,0,54657.5847,58775.56787,53729.89213,1070.074887,1.485351313,6.788534489,359.9949788,70.11938065,25.34474881,11.36395283,61249.15166,2410.159976,253.6723766,11.0277157,3
0.54094279,0.127318821,0.003051866,-0.044540989,0.014069831,0.062683076,152.7494908,392.8,189.1455568,0.916666667,0.791666667,0,0,0,0,0,0,0,0,0,55083.73554,55231.05913,54857.45075,65.94189525,-0.426989407,3.045887326,20.68492091,7.788415291,3.590856494,3.062118137,123.5702029,15.60158119,2.674513469,0.562061196,2
0.54094279,0.124585607,0.004172186,-0.041346976,0.013598142,0.06009552,157.1503405,381.8,161.5452723,0.875,0.708333333,0,0,0,0,0,0,0,0,0,55098.50393,55270.66025,54865.56888,64.37344037,-0.39784704,3.679631174,18.60524711,7.785302994,3.520031507,2.928306606,100.9054493,15.56355696,2.583050925,0.511894987,2
0.54094279,0.124978419,0.003511905,-0.041946696,0.011113909,0.059657523,166.3244353,360.7407407,147.8727363,0.846153846,0.653846154,0,0,0,0,0,0,0,0,0,55114.50509,55337.37,54867.26175,72.97315957,0.146580063,4.566814001,16.49872817,4.964637487,3.194603941,2.762643891,78.53404772,6.326253951,2.103971787,0.458309824,2
0.54094279,0.126346475,0.004209355,-0.035830452,0.01156763,0.058123408,165.781084,361.9230769,144.554488,0.84,0.64,0,0,0,0,0,0,0,0,0,55134.57614,55357.96875,54969.961,75.61515591,0.405927356,3.452428954,17.3286875,5.278331501,3.323847303,2.845771203,87.13584893,7.249346805,2.282282016,0.485249638,2
0.54094279,0.124682392,0.002953964,-0.037555489,0.011316062,0.057591072,161.5743138,371.3461538,148.9295135,0.88,0.72,0,0,0,0,0,0,0,0,0,55156.40717,55385.7275,54977.93563,86.2091562,0.343848742,3.170625496,20.37341825,5.686353977,3.439421415,3.004027757,121.8722855,8.385560146,2.44051256,0.539509921,2
0.505166246,0.124792738,0.002929629,-0.037413982,0.012043812,0.058586113,159.9147122,375.2,154.6265663,0.875,0.791666667,0,0,0,0,0,0,0,0,0,55176.37325,55397.40963,54991.76325,88.36401279,0.230661182,3.008795361,19.76939125,5.751785536,3.503718823,3.068172564,116.7387978,8.619155551,2.539496553,0.562729066,2
0.505166246,0.120794456,0.003193645,-0.034109907,0.0128075,0.055731267,160.3288798,374.2307692,165.8734457,0.88,0.8,0,0,0,0,0,0,0,0,0,55195.55139,55397.40963,55020.17825,87.027998,0.068396875,2.786570093,20.36098091,5.82173356,3.590398722,2.985782547,123.8927127,8.840942136,2.660236864,0.532162562,2
0.505166246,0.115355517,0.003843009,-0.034377198,0.00979767,0.055086624,162.7543036,368.6538462,150.7647174,0.88,0.76,0,0,0,0,0,0,0,0,0,55209.14081,55399.186,55032.7665,86.07184065,-0.103725988,2.660932557,20.6514867,5.948128332,3.489528868,2.931086315,127.5416954,9.254899035,2.501621412,0.513279756,2
0.48526543,0.114950418,0.003127887,-0.034702889,0.00964044,0.052903375,167.6151061,357.962963,139.5769708,0.846153846,0.730769231,0,0,0,0,0,0,0,0,0,55224.25162,55510.67625,55032.7665,88.31366771,0.021644041,3.251851115,20.3429316,5.658616826,3.663424871,2.958909544,124.2080652,8.449179582,2.750676072,0.522442791,2
0.470899108,0.117771779,0.002966412,-0.033723571,0.00902949,0.051957749,173.9130435,345,121.7579566,0.807692308,0.653846154,0,0,0,0,0,0,0,0,0,55241.35834,55514.69975,55039.9955,86.15486855,-0.0544179,3.232852669,30.07270212,8.078593334,3.834286785,3.080226406,274.7991184,18.24298287,3.011246394,0.568373926,2
0.470899108,0.118820531,0.001144077,-0.035232978,0.008436508,0.050720125,169.6335079,353.7037037,131.4526823,0.807692308,0.692307692,0,0,0,0,0,0,0,0,0,55253.91316,55516.315,55048.663,81.10351049,-0.155415842,3.331868487,30.03685102,8.705422117,4.086160439,3.035564124,278.4293234,21.34579846,3.416310367,0.555160204,2
0.470899108,0.118641307,0.002396889,-0.03421323,0.009833608,0.052730422,162.6694473,368.8461538,143.808901,0.84,0.72,0,0,0,0,0,0,0,0,0,55271.31448,55520.6425,55063.6835,77.1448398,-0.053903854,3.518015367,31.72666628,9.150227143,5.57998607,3.158696815,302.9800208,22.58266685,6.304659755,0.598493898,2
0.515812957,0.120905915,0.002521406,-0.035574392,0.010449051,0.055008009,170.212766,352.5,130.4337493,0.777777778,0.592592593,0,0,0,0,0,0,0,0,0,55286.23805,55534.98912,55069.226,72.57167665,0.068035969,4.103873004,32.81468392,10.56985099,5.780173764,3.102282562,329.8121819,30.79127408,6.812466368,0.580190484,2
0.515812957,0.11816009,0.003884608,-0.037029892,0.013126452,0.056012035,161.7250674,371,152.9365337,0.833333333,0.666666667,0,0,0,0,0,0,0,0,0,55307.03151,55570.63813,55144.94775,73.68175458,0.950128576,4.232856129,32.48470077,10.99364826,6.479714318,3.233931354,320.5639766,32.63354778,8.582901153,0.635259513,2
0.515812957,0.123176722,0.002772458,-0.035724883,0.01212018,0.054969825,159.1024987,377.1153846,164.8059465,0.84,0.68,0,0,0,0,0,0,0,0,0,55316.26083,55570.63813,55151.67738,74.11894429,0.796455082,3.92722801,32.49942487,11.24738562,6.608270614,3.550344537,321.2449406,34.05612816,8.939465499,0.76999047,2
0.515812957,0.12338365,0.002723011,-0.034595074,0.012978207,0.053359341,160.7717042,373.2,165.9568217,0.833333333,0.666666667,0,0,0,0,0,0,0,0,0,55327.91312,55572.76613,55159.92688,76.35910938,0.672255252,3.629904285,33.78276387,11.2276782,6.525557772,3.649871237,347.0238819,33.97059223,8.725138772,0.815402803,2
0.515812957,0.12266845,0.002420662,-0.037652073,0.012003381,0.053258265,162.2464899,369.8076923,169.0207088,0.84,0.64,0,0,0,0,0,0,0,0,0,55340.46047,55579.82975,55165.14213,78.97666844,0.540347379,3.396822117,33.89912548,11.19812834,6.471999893,3.713659924,348.169395,33.77206738,8.579843164,0.844725547,2
0.515812957,0.124770274,0.001979399,-0.037798072,0.012524486,0.054592473,160.9907121,372.6923077,173.1819852,0.88,0.68,0,0,0,0,0,0,0,0,0,55348.82448,55583.35225,55164.313,77.60064707,0.396985153,3.352283188,29.04524068,10.63172344,6.481860735,3.809443513,256.6448882,30.24534187,8.631585233,0.889090551,2
0.515812957,0.126676345,0.003155052,-0.03802044,0.015147979,0.058357007,160.5764282,373.6538462,178.1039023,0.88,0.68,0,0,0,0,0,0,0,0,0,55353.61609,55580.18725,55152.982,74.00534469,0.181657051,3.435382129,31.12437451,11.57601972,6.622835947,3.866405148,297.7561421,36.05252446,9.036262064,0.917500949,2
0.515812957,0.12362789,0.003231856,-0.038258531,0.015853268,0.057927994,160,375,172.1423829,0.96,0.76,0,0,0,0,0,0,0,0,0,55360.90142,55590.32,55155.17588,72.03348811,0.217676811,3.791371342,30.56919217,10.83766151,5.432666696,3.745955158,293.3106377,32.59355541,6.201664345,0.869366759,2
0.515812957,0.123339309,0.004569771,-0.038831297,0.016378865,0.060275212,158.3756345,378.8461538,172.2265949,0.96,0.72,0,0,0,0,0,0,0,0,0,55366.59984,55590.32,55209.13587,65.82787802,0.50100554,3.648639071,34.66491116,10.99825001,5.656820856,3.825179047,380.0058615,33.64532856,6.707030471,0.912220494,2
1.361116928,0.214383014,0.002310134,-0.136610336,0.015377086,0.084189882,110.0917431,545,418.0778187,1,1,12.12412676,12.12032318,0.052313747,12.31895447,0.121157802,12.12412676,12.0366478,12.12032318,12.2495842,51721.74937,52049.29163,51450.41825,139.3822213,0.390847613,2.580358567,36.44558948,13.9667578,4.560638682,8.87983686,394.6437435,49.3739835,4.269912649,4.857333524,1
1.361116928,0.211892421,0.002127748,-0.131015197,0.015714007,0.082204293,106.785317,561.875,424.5350398,1,1,12.08170082,12.09445953,0.049349899,12.31895447,0.136481571,12.08170082,11.99354172,12.09445953,12.16888428,51765.46626,52120.3325,51479.5545,149.7791782,0.320787195,2.408941644,28.76445127,13.96063487,4.252989982,8.807539204,239.7317058,49.14193778,3.68632931,4.781267245,1
1.361116928,0.211665676,0.002994713,-0.131015197,0.018777744,0.083664285,107.5630252,557.8125,415.0160639,1,1,12.03696285,12.06249237,0.046418762,12.28996277,0.141340554,12.03696285,11.91505432,12.06249237,12.13199615,51789.08156,52121.58488,51476.67488,143.6059921,0.060266784,2.323580457,29.93437331,14.40012322,4.156405687,9.157013508,260.2373093,52.24732694,3.517323608,5.179880816,1
1.361116928,0.212670653,0.005009988,-0.12791103,0.017492951,0.087309773,105.3175013,569.7058824,415.3180257,1,1,11.98970123,12.01808929,0.045301514,12.2543335,0.133430396,11.98970123,11.84486389,12.01808929,12.10983276,51813.43089,52123.83775,51516.92588,132.3037758,-0.012763732,2.371767537,34.51390903,15.39156975,4.372142583,10.10166336,343.783458,59.48354258,3.911925246,6.311027126,1
1.361116928,0.210894523,0.003070548,-0.12240349,0.015907175,0.084118005,104.7227926,572.9411765,416.8932717,1,1,11.94585751,11.92825317,0.070718994,12.16171265,0.135987938,11.94585751,11.81591034,11.92825317,12.07649231,51838.41758,52136.56438,51518.10563,122.2137752,-0.132974858,2.576405938,36.70642612,15.2322077,4.855886117,8.911606074,389.7533722,58.65024585,4.893116001,4.884466377,1
1.361116928,0.212728512,0.002685289,-0.133494938,0.016455234,0.08745128,106.1394381,565.2941176,411.6715165,1,1,11.90655746,11.86347961,0.083476563,12.16026306,0.141518363,11.90655746,11.7988205,11.86347961,12.03660965,51860.28931,52136.56438,51593.41088,111.1315027,-0.155052947,2.571095506,35.7834285,15.18508056,4.854805217,8.723767804,370.8139367,58.32877284,4.896062849,4.685438883,1
1.361116928,0.213032604,0.002117357,-0.133818382,0.015588223,0.087309773,111.4145276,538.5294118,404.8495091,1,1,11.86994766,11.83696747,0.076013145,12.16026306,0.146123329,11.86994766,11.73435211,11.83696747,11.99350357,51885.44563,52188.93263,51627.50463,105.9043599,0.015657692,2.655292639,35.61324574,15.34525869,4.856070856,8.594809283,366.926514,59.67038076,4.906858973,4.545725614,1
1.331440904,0.211177882,0.00109768,-0.133494938,0.014231554,0.086591007,111.7196057,537.0588235,403.5157989,1,1,11.81914227,11.80885315,0.059090233,12.12593079,0.135936816,11.81914227,11.71396255,11.80885315,11.91505432,51910.93426,52188.93263,51679.62275,101.5914798,0.139521678,2.438836531,34.81686957,14.79621636,4.770987095,8.604739823,350.0782365,55.314692,4.723320813,4.552898264,1
1.331440904,0.211816318,0.002717971,-0.13093209,0.015889206,0.088572104,111.5973742,537.6470588,400.7492982,1,1,11.76607769,11.79420471,0.038318291,12.01805115,0.126344291,11.76607769,11.68048859,11.79420471,11.84486389,51928.17363,52269.94687,51693.07587,107.0733456,0.317523958,2.869434876,35.64127683,14.62174338,4.830245257,8.675024514,367.1367161,54.13727474,4.85747275,4.626920098,1
1.331440904,0.211106386,0.003102685,-0.129141915,0.017322245,0.089971451,110.8695652,541.1764706,407.4923312,1,1,11.71673969,11.72283173,0.049887276,11.9291687,0.127879034,11.71673969,11.60991669,11.72283173,11.81583405,51944.64868,52269.94687,51693.07587,109.8138759,0.245407032,2.737376864,37.81305571,14.11946219,4.995459403,8.945685328,413.4101359,50.61620822,5.21469618,4.928727833,1
