ECG_Max,ECG_SD,alpha_psd,ECG_Mean,ECG_Q1,delta_amp,ECG_Q2,ECG_Q3,beta_amp,ECG_AVHR,ECG_IBI,theta_psd,ECG_RMSSD,time_std,theta_amp,ECG_pNN20,ECG_pNN50,beta_psd,EDA_SC,EDA_SCL,alpha_amp,EDA_SCR,EDA_Max,EDA_SD,delta_psd,EDA_Mean,EDA_Q1,EDA_Q2,EDA_Q3,time_mean,time_max,time_min,time_skew,time_kurtosis,trust level
1.361296619,0.219780871,4.940970534,-0.000751514,-0.156477459,28.28275352,0.012937776,0.090670001,3.921184977,111.743404,536.9444444,34.86230958,372.2704583,51.0093891,11.61713001,1,1,0.914765718,15.50726139,15.53604126,4.9525994,0.080063362,16.00410461,0.233616493,242.8765829,15.50726139,15.29378891,15.53604126,15.63682556,60664.70067,60871.69188,60534.0725,0.620414797,4.248650237,2
1.361296619,0.213639758,4.58626983,0.001289901,-0.144242726,30.33482267,0.01442023,0.095067946,3.929107095,113.5225376,528.5294118,33.02130363,373.2291521,51.01422299,11.33306372,1,1,0.917863911,15.4207468,15.46585083,4.779409409,0.071554947,15.89042664,0.217098792,278.0017678,15.4207468,15.21781921,15.46585083,15.57085037,60675.20759,60871.94188,60544.31875,0.685080775,4.05647374,2
1.361296619,0.213279492,4.726440891,0.00336109,-0.14263898,29.24698296,0.016176712,0.09542059,3.8538563,113.3963313,529.1176471,26.89182952,375.2582444,51.91224293,10.23671648,1,1,0.88353991,15.34172348,15.35964966,4.85154346,0.085774422,15.67764282,0.214195818,259.1061359,15.34172348,15.15348434,15.35964966,15.55093765,60687.51423,60873.27688,60550.81,0.679879424,3.761348747,2
1.361296619,0.213376327,4.298376024,0.00387353,-0.14263898,29.71392062,0.017910734,0.096687414,3.95655485,112.0879121,535.2941176,27.25771198,388.778134,50.87437743,10.31778328,1,1,0.932600052,15.26908207,15.28049469,4.627192981,0.092257729,15.5997467,0.225560846,268.5607847,15.26908207,15.06309509,15.28049469,15.50361633,60695.99867,60873.27688,60568.79288,0.634410379,3.595836013,2
1.361296619,0.213710472,5.48106876,0.003999282,-0.143539683,28.22985272,0.01664391,0.100040904,4.176633927,110.8093427,541.4705882,33.40591039,399.566171,51.06149134,11.46146406,1,1,1.034419761,15.19469219,15.20526886,5.229798277,0.097155457,15.5997467,0.240863601,240.5290094,15.19469219,14.98941422,15.20526886,15.38387299,60704.81041,60876.07863,60568.79288,0.470193888,3.435769734,2
1.361296619,0.21293842,5.434698957,0.002776433,-0.143539683,27.55930715,0.015017703,0.094679364,4.187658683,107.6233184,557.5,31.62382012,402.3120679,47.94895998,11.17810709,1,1,1.039687089,15.14025883,15.13874054,5.208065327,0.101796684,15.90690613,0.239453391,227.9707491,15.14025883,14.94310379,15.13874054,15.31232834,60710.88302,60876.07863,60568.79288,0.418856804,3.740675453,2
1.367675661,0.214678394,4.637007187,0.005349141,-0.133299523,23.94212576,0.01483352,0.098477589,3.746584705,105.046344,571.1764706,27.27317122,412.5132574,48.47655105,10.39243235,1,1,0.830970459,15.27300465,15.13874054,4.810375943,0.234542503,17.30773926,0.574180573,172.5962414,15.27300465,14.94310379,15.13874054,15.31232834,60717.43345,60901.8755,60583.491,0.391334603,4.004981642,2
1.367675661,0.212305708,4.059375061,0.005107443,-0.128701671,24.73010634,0.014267492,0.097015351,3.671577284,104.8304214,572.3529412,29.91918727,417.0056954,48.32254161,10.86809654,1,1,0.796142118,15.45013378,15.13874054,4.498959435,0.411671638,17.3122406,0.809620823,184.6140534,15.45013378,14.94310379,15.13874054,15.31232834,60722.83935,60902.19188,60598.63663,0.470344118,3.946163264,2
1.367675661,0.208370767,4.00053326,0.002890685,-0.12722371,25.93567162,0.014150693,0.09597988,3.649961286,104.99228,571.4705882,34.93887937,416.4057516,47.51034332,11.75438663,1,1,0.786427504,15.599319,15.13874054,4.464513838,0.560856857,17.3122406,0.901565533,203.4370699,15.599319,14.94310379,15.13874054,16.70093536,60731.75004,60909.85063,60630.7505,0.684201487,3.969824795,2
1.367675661,0.208142212,3.866931444,0.001308652,-0.139898688,22.10875713,0.013027622,0.096013572,3.639294612,106.2534588,564.6875,33.73504499,432.0802395,47.82968301,11.5565889,1,1,0.78178112,15.73557022,15.13874054,4.389180578,0.697108078,17.3122406,0.937670753,148.430419,15.73557022,14.94310379,15.13874054,16.70093536,60740.61154,60909.85063,60636.71038,0.68867201,3.608487498,2
1.367675661,0.209240795,3.355855912,0.001565161,-0.139898688,21.92436715,0.012349287,0.09589228,3.577186531,104.8607318,572.1875,33.33681847,437.586182,47.76323103,11.49709509,1,1,0.755833703,15.86609661,15.91335297,4.089472903,0.428508644,17.3122406,0.939785987,145.9054439,15.86609661,14.94310379,15.91335297,16.70093536,60746.59344,60916.21,60643.149,0.697710269,3.6505228,2
1.367675661,0.214772464,3.202086833,0.003640578,-0.14266818,21.76006142,0.013908109,0.096202248,3.501011358,108.7420043,551.7647059,33.70909067,422.9731079,46.32093693,11.56300021,1,1,0.722879396,15.99703693,16.42326355,3.991430824,0.178712082,17.3122406,0.911082754,142.2242815,15.99703693,14.94310379,16.42326355,16.70093536,60750.59349,60916.17438,60645.3775,0.607886992,3.616626848,2
1.367675661,0.215227327,1.755696826,0.002974417,-0.142117876,21.51390965,0.013908109,0.097051289,3.155912529,109.9137931,545.8823529,25.4856804,410.5807625,49.64789037,10.04999077,1,1,0.588658802,16.12405941,16.42326355,2.947676063,0.178712082,17.3122406,0.848596378,140.151482,16.12405941,14.94310379,16.42326355,16.70093536,60757.91907,60927.834,60645.3775,0.587895582,3.443479181,2
1.367675661,0.216142861,1.861648881,0.002634994,-0.142591811,23.0682969,0.013611619,0.096968182,3.160564179,110.3896104,543.5294118,26.4849367,405.2275595,59.02702185,10.21990588,1,1,0.590444989,16.24986664,16.42326355,3.037426986,0.178712082,17.3122406,0.74604585,161.9820057,16.24986664,16.17630005,16.42326355,16.70093536,60770.90632,60991.2705,60657.66838,0.889108526,4.057746304,2
1.367675661,0.214854448,1.905358992,0.003542156,-0.139898688,28.06993851,0.015624161,0.096013572,3.30432938,112.7071823,532.3529412,28.85499027,382.3243061,63.72323376,10.65183447,1,1,0.64528523,16.37777493,16.42326355,3.069945067,0.178712082,17.3122406,0.579728642,241.5954358,16.37777493,16.17630005,16.42326355,16.70093536,60781.24209,61036.0455,60663.35488,0.765512447,3.597466641,2
1.367675661,0.216112961,2.098830273,0.004317138,-0.141304772,31.42026293,0.014905396,0.09998475,3.54420169,112.7071823,532.3529412,29.03376674,382.3243061,72.36644192,10.68693676,1,1,0.743238001,16.47639809,16.42326355,3.224551514,0.178712082,17.3122406,0.378398361,302.9872518,16.47639809,16.17630005,16.42326355,16.70093536,60798.8252,61110.8615,60664.40375,1.143746169,5.346094467,2
1.365177952,0.216871111,2.554855634,0.003431565,-0.149056207,39.67397721,0.015112041,0.09779027,4.105135645,107.9365079,555.8823529,26.90883855,383.5972823,71.22410354,10.28061994,1,1,0.994241313,16.38298088,16.32270813,3.563980828,0.178946266,17.3122406,0.371823121,484.8865554,16.38298088,16.10357285,16.32270813,16.57800674,60813.88498,61110.8615,60684.73487,1.0361227,4.858103656,2
1.365177952,0.218206413,3.333409255,0.000761959,-0.16622796,40.50454092,0.015278256,0.096860367,4.370581992,108.2802548,554.1176471,32.43063056,376.0630765,69.11302219,11.31479367,1,1,1.127367094,16.24648006,16.19766235,4.069109246,0.151382217,16.97067261,0.302732834,504.5860906,16.24648006,16.016922,16.19766235,16.46242142,60828.23372,61110.8615,60703.05125,0.947064041,4.592053475,2
1.391179288,0.236947784,2.091477792,-0.00800146,-0.168141673,25.31370779,0.013324112,0.108589719,3.069089944,118.616145,505.8333333,18.40959927,301.9032763,184.4550067,8.229756551,1,1,0.562599955,21.87382431,21.67621613,3.175974256,0.586684761,23.74382019,1.129157092,202.9499171,21.87382431,20.94396591,21.67621613,22.9356575,62535.69855,62932.59413,62180.81188,-0.200769824,2.981962083,2
1.391179288,0.237050305,1.567006327,0.000774272,-0.165311534,20.0603359,0.019945738,0.117160996,2.79731792,120.6987824,497.1052632,12.22898259,303.8091506,163.9114217,6.750668883,1,1,0.464975755,21.53023769,21.32110596,2.77414947,0.570263672,23.74382019,1.125774912,129.6236367,21.53023769,20.57044983,21.32110596,22.3526001,62550.0059,62976.14175,62270.2675,0.22288547,2.177582441,2
1.391179288,0.242281033,2.425124091,0.024347915,-0.139523582,22.1266129,0.030349866,0.13229999,2.812972154,120.0631912,499.7368421,17.40641607,307.5350025,151.4777175,8.008090335,1,1,0.471750335,21.3050544,21.11843109,3.411000169,0.553000374,23.74382019,1.158412312,157.8607194,21.3050544,20.35541534,21.11843109,21.89437866,62548.98974,62905.81413,62260.849,-0.077361679,2.302241223,2
1.391179288,0.251822085,2.601868974,0.017730211,-0.165311534,25.04837087,0.025987859,0.137627838,2.894693511,119.4342588,502.3684211,21.02176967,312.2254349,155.6350006,8.787220405,1,1,0.499326853,21.38586655,21.11843109,3.50340131,0.633812523,23.74382019,1.196518318,205.6240108,21.38586655,20.35541534,21.11843109,22.37430573,62542.06538,62888.03338,62239.02238,-0.246375381,2.288898563,2
1.391179288,0.251162169,2.556293613,-0.007166935,-0.182707902,25.06736774,0.005305387,0.110629216,2.813962754,119.6222455,501.5789474,20.97695164,310.4074383,159.0716649,8.76869249,1,1,0.472497875,21.37504135,21.10221863,3.471986512,0.635894814,23.74382019,1.191865124,205.646586,21.37504135,20.35541534,21.10221863,22.31243134,62552.83446,62888.03338,62243.02238,-0.264542619,2.121127055,2
1.391179288,0.253181803,2.756294505,-0.005779641,-0.186157975,26.44433161,0.006567718,0.118032498,2.833176259,119.0600522,503.9473684,23.33769585,313.4042473,144.7826214,9.23581037,1,1,0.477206475,21.06149601,20.7844162,3.597988626,0.538700371,23.63548279,0.984686713,227.0633962,21.06149601,20.25876999,20.7844162,21.78749084,62586.21652,62891.69938,62266.82237,-0.35847298,2.378299628,2
1.391179288,0.252340268,3.192952955,0.00488614,-0.180533637,28.31557334,0.025125341,0.126264608,2.892639507,118.5647426,506.0526316,27.49169503,316.3529147,131.2954035,10.00739252,1,1,0.498072063,20.75238884,20.54832458,3.868237274,0.430846176,22.55134583,0.808500936,259.8835098,20.75238884,20.08232117,20.54832458,21.2903595,62615.54809,62891.69938,62327.76163,-0.433147241,2.720745504,2
1.391179288,0.251756061,3.389936611,0.006568572,-0.177674298,28.52044353,0.02618552,0.125406582,2.912010174,119.2468619,503.1578947,26.35783977,311.6889475,123.8074015,9.783491746,1,1,0.504582496,20.53959827,20.35701752,4.00520354,0.410142059,22.55134583,0.830518837,261.8238769,20.53959827,19.91041183,20.35701752,20.93112946,62648.08557,62926.12013,62367.35738,-0.146747364,2.734190204,2
1.390271847,0.250919482,3.56231195,0.004962293,-0.177674298,29.0312297,0.023234089,0.122726935,2.97210391,118.9979123,504.2105263,26.20168329,313.2358004,123.3250475,9.778437437,1,1,0.526460638,20.36201786,20.16143799,4.11068966,0.438569908,22.55134583,0.907928276,268.6992169,20.36201786,19.77962494,20.16143799,20.67558289,62675.06309,62974.478,62389.83388,-0.147110629,2.716376503,2
1.390271847,0.251237642,3.659230381,0.00302443,-0.181607292,29.71019857,0.020098476,0.120063011,2.961414334,119.7478992,501.0526316,26.64473269,306.8296668,130.7465056,9.87841665,1,1,0.523048326,20.19465652,19.99855042,4.168156416,0.470834503,22.55134583,1.002415906,279.6567578,20.19465652,19.5038414,19.99855042,20.51288605,62700.24046,63032.15725,62417.24013,-0.102705502,2.667069777,2
1.390271847,0.25151841,2.990430141,0.002781074,-0.187391107,28.57325124,0.021055332,0.119297076,2.877151778,121.4057508,494.2105263,23.49961113,292.8215232,146.4818993,9.306968816,1,1,0.492184813,20.03103699,19.84550476,3.795961461,0.511174126,22.55134583,1.10413191,257.7884299,20.03103699,19.20377731,19.84550476,20.51288605,62729.18575,63101.43088,62418.86125,-0.008455541,2.484368229,2
1.390271847,0.250591758,3.077353547,0.00286264,-0.182811224,28.97096274,0.021055332,0.118771479,2.82206179,121.6648879,493.1578947,24.33235735,291.0899059,167.6698874,9.490544005,1,1,0.474277884,19.87091965,19.6333313,3.861298845,0.59476326,22.55134583,1.209036304,263.8894056,19.87091965,18.92311096,19.6333313,20.51288605,62756.25344,63134.40313,62418.86125,0.065889839,2.26161759,2
1.392787525,0.242383417,3.272292357,-0.012861102,-0.199807778,30.08530698,0.019617801,0.10975322,2.886243648,123.2432432,486.8421053,28.93426637,279.2450139,182.9600097,10.34361445,1,1,0.495225525,19.67238354,19.31343079,3.978244167,0.687935257,22.55134583,1.297303924,280.8235706,19.67238354,18.66262436,19.31343079,20.36411285,62800.16703,63195.164,62439.71713,0.02863117,2.209856967,2
1.392787525,0.233434738,2.869109417,-0.007984032,-0.182811224,29.160273,0.023090336,0.101842309,3.02138089,124.5901639,481.5789474,26.94577806,270.6063151,175.4324207,10.02006024,1,1,0.542373771,19.24045757,19.02629852,3.73355619,0.522700424,22.28294373,1.05339001,262.4091926,19.24045757,18.4179306,19.02629852,19.85033035,62859.13139,63258.80363,62555.73738,0.056767876,1.983969266,2
1.392787525,0.228593861,2.627167876,0.004137478,-0.177433961,28.62541664,0.029900638,0.110328233,2.969262117,124.6105919,481.5,24.58654526,261.2167884,174.4112779,9.608559325,1,1,0.523255513,18.86552528,18.75385284,3.582819924,0.399543839,20.75691223,0.814478266,252.5431928,18.86552528,18.17991257,18.75385284,19.50380325,62914.22708,63273.81775,62607.6525,0.047441917,2.068358834,2
1.392787525,0.233615868,2.560788373,0.007047836,-0.176470366,29.73391166,0.031477429,0.108946855,2.962854576,124.8699272,480.5,25.30409595,259.9164846,179.3782483,9.744238972,1,1,0.520973594,18.58544144,18.50776672,3.523279012,0.350223541,20.03623962,0.725607947,271.2896565,18.58544144,17.9419899,18.50776672,19.20358658,62971.88374,63368.4405,62630.32713,0.006833471,2.218473414,2
1.392787525,0.232663581,2.659446445,0.00480434,-0.175810001,30.59458068,0.02856643,0.10730268,2.966450171,124.0951396,483.5,25.20657757,262.2674408,171.4918406,9.725190675,1,1,0.521354737,18.34198605,18.26931,3.587629002,0.324840279,19.64096069,0.670044733,288.2132862,18.34198605,17.73647308,18.26931,18.92311096,63027.70854,63444.418,62700.51763,0.019014804,2.153604797,2
1.392787525,0.232264874,2.815133413,0.003571253,-0.178968076,29.70312665,0.02632478,0.107648586,3.006606307,123.7751418,484.75,25.57451157,263.5386719,171.4891341,9.807203917,1,1,0.53500452,18.12091755,18.04698944,3.69545491,0.304252853,19.3132782,0.619783597,271.4621049,18.12091755,17.55512238,18.04698944,18.6615181,63084.11337,63445.26463,62765.05125,-0.01656008,2.111786289,2
1.392787525,0.232446185,3.471081462,0.00335685,-0.176423197,30.10860015,0.024950142,0.107648586,3.085423038,123.9029427,484.25,26.66157012,265.0943228,170.007447,10.01302436,1,1,0.564331608,17.91704597,17.84305573,4.094600832,0.283110733,19.02572632,0.570712816,279.3633301,17.91704597,17.3866272,17.84305573,18.41678619,63142.4739,63520.33088,62823.9105,-0.006474242,2.215745086,2
1.392787525,0.232189216,3.60023217,0.003052866,-0.175392218,30.07249046,0.025650938,0.107648586,3.11993182,123.1400718,487.25,25.0339448,272.179314,160.6548932,9.690417646,1,1,0.576104526,17.72677792,17.64595032,4.173825327,0.266112633,18.75267029,0.525945049,278.6821829,17.72677792,17.26276398,17.64595032,18.17895889,63196.52739,63520.33088,62901.25388,0.001011723,1.938741119,2
1.392787525,0.238649204,3.533225219,0.017917921,-0.174772283,27.34939996,0.028943782,0.126311777,3.112233884,122.8878648,488.25,20.59309038,271.1331,149.4829243,8.839252695,1,1,0.573200252,17.571707,17.49507904,4.15018171,0.236612511,18.50746155,0.466118135,228.2649255,17.571707,17.20134735,17.49507904,17.94141769,63240.89359,63566.19725,62969.03563,-0.0286158,1.857931525,2
1.33184521,0.223222972,3.242122378,0.0118978,-0.122340598,30.25902759,0.030053376,0.105388967,3.91235778,115.755627,518.3333333,16.97069681,339.9091574,402.1679999,8.156781247,1,1,0.916582931,16.85847212,15.68328857,3.938025796,1.231278763,22.77153015,2.162276174,333.1957771,16.85847212,15.56556702,15.68328857,16.97864532,64464.00774,64852.27487,63540.56725,-0.997474135,2.778941593,2
1.33184521,0.221023835,3.270803631,0.008950695,-0.118171759,31.19222519,0.025372416,0.103854852,3.90769637,117.2413793,511.7647059,17.44871909,338.9367566,461.3196582,8.271222968,1,1,0.915113263,17.54845032,15.71353912,3.958153321,1.892095032,22.77664185,2.67710769,355.8485071,17.54845032,15.58973312,15.71353912,19.30755615,64375.17204,64867.70063,63514.34663,-0.596739504,2.171149173,2
1.33184521,0.222510754,2.998946714,0.007720025,-0.118171759,30.5117259,0.025385893,0.104486018,3.804585186,114.3462149,524.7222222,14.19334333,343.7701866,493.5001693,7.458633502,1,1,0.869103938,18.15083241,16.66160583,3.788199408,1.94883812,22.77664185,2.837688601,345.7030278,18.15083241,15.62639236,16.66160583,21.47201538,64292.176,64879.47213,63490.2245,-0.233423831,2.092589522,2
1.418708,0.223177659,3.500098727,0.006441085,-0.1219318,31.03286239,0.025722814,0.104411895,4.084730379,114.8325359,522.5,16.12177487,346.1468576,506.2881492,7.963269551,1,1,0.993547704,18.68762012,18.00071716,4.115088376,1.665761147,22.77664185,2.814967938,358.30189,18.68762012,15.69608688,18.00071716,21.47201538,64212.41329,64885.73575,63474.23875,-0.052645497,1.862275465,2
1.418708,0.221980008,3.529363344,0.007631698,-0.118953417,32.54108513,0.02539937,0.104939739,3.911873255,114.2857143,525,17.43262512,347.5904453,499.5787079,8.232806553,1,1,0.912007683,19.17966373,20.50270081,4.135220671,0.54124054,22.77664185,2.675541828,389.1151333,19.17966373,16.35139465,20.50270081,21.47201538,64132.53004,64885.35,63471.25825,0.05781044,1.760600356,2
1.418708,0.223703942,3.76175428,0.006285028,-0.1219318,33.79709713,0.025439801,0.105065523,3.908111477,114.0443506,526.1111111,19.90242687,347.5735216,472.690674,8.778221053,1,1,0.909653563,19.65271263,20.50270081,4.268980915,0.54124054,22.77664185,2.404280471,417.2574755,19.65271263,16.98345184,20.50270081,21.47201538,64053.98441,64891.0425,63474.14937,0.187371866,1.930557556,2
1.418708,0.224907127,3.328221196,0.005672101,-0.125622211,33.29513893,0.027883603,0.105238476,3.908358059,115.1385928,521.1111111,20.26027631,341.9859818,418.6634901,8.925594513,1,1,0.905962811,20.10473442,20.50270081,4.028193772,0.54124054,22.77664185,1.97198037,407.338201,20.10473442,19.31625366,20.50270081,21.47201538,63978.70044,64875.39538,63474.14937,0.324208834,2.378785957,2
1.418708,0.223631121,3.133287207,0.006077543,-0.122493336,34.22396381,0.027066007,0.105135153,4.014894064,114.2252776,525.2777778,18.97456611,341.5535442,331.8106645,8.596848274,1,1,0.953622613,20.45517166,20.50270081,3.903008486,0.54124054,22.77664185,1.518983266,419.7565855,20.45517166,19.8714447,20.50270081,21.47201538,63911.96867,64799.28625,63477.21275,0.35603086,3.242620422,2
1.418708,0.225304854,3.01492223,-0.001332968,-0.143665467,26.86910656,0.019011343,0.102507167,3.868132732,114.7105682,523.0555556,19.60561927,336.550407,225.9769509,8.743687431,1,1,0.888446171,20.70027473,20.50270081,3.857052966,0.54124054,22.77664185,1.092018118,220.0903419,20.70027473,19.8714447,20.50270081,21.47201538,63879.46118,64461.8705,63478.88813,0.041589528,3.600996363,2
1.418708,0.225697221,3.88418996,-0.005568998,-0.169188375,28.43420256,0.022524309,0.096217971,3.999763385,118.31863,507.1052632,22.96815248,325.7555321,190.1536301,9.425581739,1,1,0.949362373,20.69478897,20.45467377,4.37994947,0.560070572,22.77664185,1.060134768,241.2479356,20.69478897,19.81658936,20.45467377,21.47201538,63911.95438,64290.4775,63495.29688,-0.595387939,2.766885099,2
1.418708,0.223919935,3.915119417,-0.002766227,-0.165349719,30.96903991,0.015004226,0.098574173,4.043591144,117.4047374,511.0526316,23.93923129,334.4024521,164.5926852,9.615611006,1,1,0.971351204,20.38047287,20.17948151,4.397697852,0.507091141,22.77664185,1.011173497,284.2736131,20.38047287,19.58852768,20.17948151,20.98630905,63964.75768,64293.51713,63579.23875,-0.630379761,3.230472523,2
1.418708,0.225234462,3.184218809,-0.001364549,-0.178557032,29.53905638,0.019986169,0.100225087,3.711585993,117.7077956,509.7368421,20.06615832,330.3428354,152.3235664,8.810231383,1,1,0.815141962,20.01907516,19.90070343,3.960513559,0.405551758,22.01454163,0.832798583,255.7653667,20.01907516,19.36758041,19.90070343,20.62843323,64016.90279,64335.7295,63707.45463,-0.251953037,2.737661973,2
1.418708,0.225453778,3.023405516,0.002405955,-0.175192312,28.32115662,0.02260517,0.10263969,3.659966522,118.2572614,507.3684211,15.45777159,325.8663666,155.4436722,7.745422318,1,1,0.79182103,19.73886997,19.64996338,3.866356789,0.35058567,21.22177124,0.716735673,233.7343416,19.73886997,19.09057617,19.64996338,20.35057068,64063.24865,64412.64888,63787.629,0.137777539,2.537450612,2
1.394512562,0.224535549,3.021082548,0.000869437,-0.172036483,28.69777015,0.020987948,0.098717926,3.851503708,117.0431211,512.6315789,16.08739835,336.8563822,162.3001946,7.898340536,1,1,0.877428663,19.52403744,19.46601868,3.858402815,0.301152992,20.75798035,0.627353133,238.4879549,19.52403744,18.89274597,19.46601868,20.06275177,64106.48823,64432.77087,63803.71575,0.052998389,2.431118389,2
1.394512562,0.224919595,3.355797736,-0.000848327,-0.17491379,30.45750261,0.018660945,0.097287134,3.870064581,114.893617,522.2222222,17.17392435,337.5800559,166.4001097,8.137417681,1,1,0.888558658,19.33408134,19.20383453,4.067324639,0.305464249,20.45303345,0.550759869,267.8919326,19.33408134,18.8325119,19.20383453,19.81521606,64153.14811,64508.39062,63812.74613,-0.108860253,2.55842695,2
1.394512562,0.222855363,3.471671248,-0.001260436,-0.170300215,30.47729591,0.019420141,0.097287134,3.602299959,113.9841689,526.3888889,18.58922541,346.3783209,162.7860417,8.404317572,1,1,0.772314851,19.16107952,18.94798279,4.126443252,0.309649734,20.17959595,0.480173798,270.8752577,19.16107952,18.77023697,18.94798279,19.58848953,64201.60893,64540.17237,63868.2735,-0.156845037,2.483978311,2
1.394512562,0.221129867,5.075222493,-0.001243518,-0.167813736,30.88329731,0.018315039,0.094126813,3.902832178,113.2669114,529.7222222,20.48622306,343.6161504,229.9210836,8.919253085,1,1,0.901592661,18.97729542,18.87767792,5.012184348,0.229974556,19.90005493,0.457714541,277.2104113,18.97729542,18.70498657,18.87767792,19.36754227,64269.05597,65372.57513,63887.412,2.622471537,15.80594484,2
1.394512562,0.222310055,7.33626339,-0.000814411,-0.167813736,101.2102896,0.018894544,0.095546374,4.187152952,113.9841689,526.3888889,41.88352634,341.0106088,312.6646463,12.88579716,1,1,1.050391203,18.79597023,18.79966736,6.044062979,0.173548584,19.64958191,0.459131345,2931.495409,18.79597023,18.60301971,18.79966736,19.09042358,64358.65812,65899.12325,63913.1265,2.449926389,10.96307834,2
1.389022992,0.221689621,58.61756188,0.000304977,-0.161016912,162.6113682,0.020040076,0.094580533,10.24652226,113.5646688,528.3333333,668.8983495,344.3173126,318.6125819,51.68340484,1,1,6.255666671,18.62639156,18.73039246,17.08035385,0.128171997,19.46960449,0.45615083,7555.98157,18.62639156,18.19561005,18.73039246,18.89274597,64421.52789,65899.12325,63956.131,2.064824816,8.838606424,2
1.411098072,0.222615431,60.47041157,0.001200796,-0.151805485,163.7871103,0.01924045,0.094778194,10.49293265,113.9841689,526.3888889,678.1324863,339.1208357,308.9194944,52.03909464,1,1,6.564376331,18.57373306,18.71589661,17.34850813,0.091738281,19.20288086,0.406159432,7665.742238,18.57373306,18.18651199,18.71589661,18.8794899,64464.58152,65899.12325,64031.2575,1.970374079,8.574711511,2
1.411098072,0.223791425,61.93063889,0.001585125,-0.155482419,166.7917956,0.021432684,0.094778194,10.64553567,114.9547632,521.9444444,682.0230424,334.3408792,295.2605724,52.1870381,1,1,6.760054592,18.54521706,18.69941711,17.55628139,0.076006775,19.11437988,0.382708894,7949.823621,18.54521706,18.18651199,18.69941711,18.83708954,64508.10448,65899.12325,64071.34725,1.944835834,8.674713368,2
1.374045719,0.216876878,3.15760044,-0.00088995,-0.178372848,18.94788278,0.017021262,0.09246916,3.896891514,112.8526646,531.6666667,25.50472744,358.4484539,64.30242784,10.00548684,1,1,0.897124919,16.81108851,16.83387756,3.940954121,0.104286524,17.34367371,0.279954311,108.5566078,16.81108851,16.57642365,16.83387756,17.0372963,66591.41299,66750.42138,66422.713,-0.181889439,2.582950055,2
1.374045719,0.216850198,3.153381778,-0.000993639,-0.174374716,18.74063666,0.016648402,0.092363592,3.903101399,112.9116571,531.3888889,23.77291409,353.8735234,61.45244034,9.667807484,1,1,0.8997866,16.72153877,16.73912048,3.948610076,0.105636177,17.19703674,0.263029555,105.8163523,16.72153877,16.47867203,16.73912048,16.94131851,66611.23505,66766.78888,66468.21738,-0.046182933,2.405302233,2
1.374045719,0.215546436,3.125768837,0.000321432,-0.168492071,19.22843926,0.016455234,0.092195131,3.805101247,112.5,533.3333333,24.54111438,361.0218341,67.15290307,9.837479827,1,1,0.854413878,16.67045082,16.68304443,3.934602521,0.089351654,17.07923889,0.222636489,110.9445406,16.67045082,16.47867203,16.68304443,16.84562683,66632.89378,66884.38863,66480.03075,0.307187155,3.52631185,2
1.374045719,0.213067154,3.431894493,0.002522152,-0.149062946,21.47753842,0.016140774,0.092215346,3.902700205,112.5,533.3333333,23.54327544,355.7552033,68.15064562,9.626649609,1,1,0.899137727,16.62781754,16.6178894,4.138826038,0.084709282,16.96891785,0.188906957,137.9930652,16.62781754,16.47867203,16.6178894,16.8195343,66656.84138,66890.96875,66483.42238,0.575365093,3.399248677,2
1.374045719,0.208410374,3.741474994,0.00164591,-0.131814824,22.09899042,0.016262066,0.091105752,4.012812546,113.8040042,527.2222222,22.11668997,350.6359768,66.67300384,9.322260354,1,1,0.950972315,16.57809174,16.57447815,4.318998673,0.072950401,16.87103271,0.168784157,146.19892,16.57809174,16.43436432,16.57447815,16.70114517,66675.44503,66890.96875,66543.96788,0.465151533,2.879810368,2
1.374045719,0.207581171,3.984746837,0.003297278,-0.126835128,20.87385401,0.017497444,0.090988953,3.911139789,114.0301845,526.1764706,18.53428779,365.5453973,72.25644178,8.557919225,1,1,0.905321824,16.52347347,16.52099609,4.455757869,0.070411034,16.83753967,0.161589557,129.3285447,16.52347347,16.37489319,16.52099609,16.6519165,66696.36359,66945.11213,66562.79125,0.57784197,3.235069979,2
1.374045719,0.206341887,3.566281033,0.002852196,-0.126835128,24.89429686,0.016176712,0.091105752,3.834384697,114.5423919,523.8235294,21.94482116,360.9449404,73.29748324,9.25901913,1,1,0.869775419,16.46145428,16.45923615,4.213840855,0.069912987,16.73881531,0.160011058,185.5506681,16.46145428,16.34376526,16.45923615,16.58876419,66716.58309,66945.11213,66566.42175,0.389260924,2.895670731,2
1.374045719,0.207055464,3.51379591,0.003839137,-0.126646452,25.57870654,0.017632212,0.09241076,3.810869546,113.9028476,526.7647059,21.30675133,367.6806529,73.96798522,9.112754524,1,1,0.859488563,16.4012846,16.39640808,4.18247289,0.075687866,16.71615601,0.175661095,196.4516513,16.4012846,16.29108429,16.39640808,16.55755997,66736.55002,66945.11213,66580.55863,0.244842109,2.578905271,2
1.351530395,0.207297,3.751639867,0.005138606,-0.128238966,25.61278416,0.01855313,0.093992044,3.737477035,113.7757948,527.3529412,21.74565595,368.4172227,68.63777422,9.155607783,1,1,0.826800234,16.34221291,16.35910034,4.314704447,0.07410923,16.71615601,0.203818723,198.0595372,16.34221291,16.17643356,16.35910034,16.49478912,66754.71858,66945.11213,66609.4025,0.11787934,2.657434886,2
